"wbid","period","year","masterCode","lmean","geo_mean"
"3226H6","1995-2008",1998,"NO3O2",-4.43304089015389,0.0118783140493799
"3226H6","1995-2008",1998,"TKN",NA,NA
"3226H6","1995-2008",1998,"TN",-1.32735651852355,0.265177326938616
"3226H6","1995-2008",1998,"TP",-5.46715945830097,0.00422321134418036
"3226H6","1995-2008",1999,"CHLAC",-0.118670754981332,0.888100155183363
"3226H6","1995-2008",1999,"NO3O2",-4.27206352510027,0.0139529611405557
"3226H6","1995-2008",1999,"TKN",NA,NA
"3226H6","1995-2008",1999,"TN",NA,NA
"3226H6","1995-2008",1999,"TP",-5.86316380016436,0.00284223717235981
"3226H6","1995-2008",2000,"CHLAC",-0.387652696117996,0.6786479994243
"3226H6","1995-2008",2000,"NO3O2",-4.76930387489299,0.00848628562073086
"3226H6","1995-2008",2000,"TKN",NA,NA
"3226H6","1995-2008",2000,"TN",NA,NA
"3226H6","1995-2008",2000,"TP",-5.4872536854919,0.00413919611346112
"3226H6","1995-2008",2001,"CHLAC",-0.508534323295556,0.60137635650325
"3226H6","1995-2008",2001,"NO3O2",-4.6315511625135,0.00973963961511759
"3226H6","1995-2008",2001,"TKN",NA,NA
"3226H6","1995-2008",2001,"TN",-1.69767827125674,0.183108158393578
"3226H6","1995-2008",2001,"TP",-5.90654213020491,0.00272158150983294
"3226H6","1995-2008",2002,"CHLAC",-0.503021409193301,0.604700848098192
"3226H6","1995-2008",2002,"NO3O2",-4.41733424512714,0.0120663553952241
"3226H6","1995-2008",2002,"TKN",NA,NA
"3226H6","1995-2008",2002,"TN",-1.73621783378942,0.176185504920142
"3226H6","1995-2008",2002,"TP",-5.78323750210867,0.00307873185519669
"3226H6","1995-2008",2003,"CHLAC",-0.611608628005456,0.5424775222831
"3226H6","1995-2008",2003,"NO3O2",-4.6399659311819,0.00965802665948633
"3226H6","1995-2008",2003,"TKN",NA,NA
"3226H6","1995-2008",2003,"TN",-1.20324533552507,0.300218320041141
"3226H6","1995-2008",2003,"TP",-5.77739777758213,0.00309676339950469
"3226H6","1995-2008",2004,"CHLAC",-0.7809987607438,0.457948401935587
"3226H6","1995-2008",2004,"NO3O2",-4.72743458681949,0.00884914365474743
"3226H6","1995-2008",2004,"TKN",NA,NA
"3226H6","1995-2008",2004,"TN",-1.46630692809385,0.23077618642011
"3226H6","1995-2008",2004,"TP",-5.60280685468446,0.00368749890345469
"3226H6","1995-2008",2005,"CHLAC",-0.557903742570505,0.572407721000745
"3226H6","1995-2008",2005,"NO3O2",-4.80923215267257,0.00815411841253437
"3226H6","1995-2008",2005,"TKN",NA,NA
"3226H6","1995-2008",2005,"TN",NA,NA
"3226H6","1995-2008",2005,"TP",-7.29562726856483,0.000678499192669966
"3226H6","1995-2008",2006,"CHLAC",NA,NA
"3226H6","1995-2008",2006,"NO3O2",-4.76915933315665,0.0084875123318429
"3226H6","1995-2008",2006,"TKN",NA,NA
"3226H6","1995-2008",2006,"TN",NA,NA
"3226H6","1995-2008",2006,"TP",-7.15756193563346,0.000778951373580127
"3226H6","1995-2008",2007,"CHLAC",0.00497970369507979,1.00499212302583
"3226H6","1995-2008",2007,"NO3O2",-4.82692159820331,0.00801114486859562
"3226H6","1995-2008",2007,"TKN",NA,NA
"3226H6","1995-2008",2007,"TN",NA,NA
"3226H6","1995-2008",2007,"TP",-7.04699685164103,0.000870017830549626
"3226H6","1995-2008",2008,"CHLAC",-1.01257647916853,0.363281784807711
"3226H6","1995-2008",2008,"NO3O2",-5.20379729647168,0.00549565611279593
"3226H6","1995-2008",2008,"TKN",NA,NA
"3226H6","1995-2008",2008,"TN",NA,NA
"3226H6","1995-2008",2008,"TP",-6.96313463666743,0.000946126159635389
"3226H6","2009-2016",2009,"CHLAC",-1.17406850760384,0.309106776238729
"3226H6","2009-2016",2009,"NO3O2",-5.09037321238005,0.00615572206672458
"3226H6","2009-2016",2009,"TKN",-2.67803866370647,0.0686977615189234
"3226H6","2009-2016",2009,"TN",-2.59154400632016,0.0749042980455108
"3226H6","2009-2016",2009,"TP",-6.98982885501296,0.000921204177655877
"3226H6","2009-2016",2010,"CHLAC",0.0549208879721623,1.05645703291118
"3226H6","2009-2016",2010,"NO3O2",-4.71325659770427,0.00897550034240523
"3226H6","2009-2016",2010,"TKN",-2.84894737953129,0.0579052410482759
"3226H6","2009-2016",2010,"TN",-2.64985900898086,0.0706611749492147
"3226H6","2009-2016",2010,"TP",-6.05268774103088,0.00235153319294608
"3226H6","2009-2016",2011,"CHLAC",-0.141353321206974,0.868182510208743
"3226H6","2009-2016",2011,"NO3O2",-5.00972463022088,0.00667274052437079
"3226H6","2009-2016",2011,"TKN",-2.67954209670346,0.068594556637688
"3226H6","2009-2016",2011,"TN",-2.52317022765633,0.0802049353754092
"3226H6","2009-2016",2011,"TP",-6.38580697927735,0.0016853079381271
"3226H6","2009-2016",2012,"CHLAC",-0.253191195393279,0.776319438932955
"3226H6","2009-2016",2012,"NO3O2",-4.22135600480615,0.0146787265797624
"3226H6","2009-2016",2012,"TKN",-2.85720842463036,0.0574288536785228
"3226H6","2009-2016",2012,"TN",-2.49031927107355,0.0828835000463593
"3226H6","2009-2016",2012,"TP",-6.91287260228785,0.000994895747887182
"3226H6","2009-2016",2013,"CHLAC",0.413194638592198,1.51163922063206
"3226H6","2009-2016",2013,"NO3O2",-4.1722753790935,0.0154171403448341
"3226H6","2009-2016",2013,"TKN",-2.61956406812124,0.0728346068348169
"3226H6","2009-2016",2013,"TN",-2.32241859433699,0.0980361888656696
"3226H6","2009-2016",2013,"TP",-6.78388452672539,0.00113186956995726
"3226H6","2009-2016",2014,"CHLAC",0.681639333565137,1.97711623001416
"3226H6","2009-2016",2014,"NO3O2",-4.91502833626855,0.00733551002848642
"3226H6","2009-2016",2014,"TKN",-2.27265805122495,0.103037935655613
"3226H6","2009-2016",2014,"TN",-2.13853176714224,0.117827714604993
"3226H6","2009-2016",2014,"TP",-6.35773913050092,0.00173328100749719
"3226H6","2009-2016",2015,"CHLAC",0.165569755606149,1.18006527601714
"3226H6","2009-2016",2015,"NO3O2",-4.6956796501118,0.00913465688707758
"3226H6","2009-2016",2015,"TKN",-2.17680288221404,0.113403516075311
"3226H6","2009-2016",2015,"TN",-2.03105777089795,0.131196671704752
"3226H6","2009-2016",2015,"TP",-6.17157099966795,0.00208795324872884
"3226H6","2017-2023",2016,"CHLAC",0.490833094360831,1.6336766600021
"3226H6","2017-2023",2016,"NO3O2",-4.38863239312041,0.0124177001451688
"3226H6","2017-2023",2016,"TKN",-2.09605751797269,0.122940163452599
"3226H6","2017-2023",2016,"TN",-1.90065443101092,0.14947076890159
"3226H6","2017-2023",2016,"TP",-6.7355723670506,0.00118789509352957
"3226H6","2017-2023",2017,"CHLAC",0.559800024435366,1.75032244357693
"3226H6","2017-2023",2017,"NO3O2",-3.68548425144875,0.0250850243223568
"3226H6","2017-2023",2017,"TKN",-1.01354020245594,0.362931850338881
"3226H6","2017-2023",2017,"TN",-0.894945606040096,0.40862982503067
"3226H6","2017-2023",2017,"TP",-5.70917841394561,0.00331539530880482
"3226H6","2017-2023",2018,"CHLAC",0.561810370547879,1.75384473682501
"3226H6","2017-2023",2018,"NO3O2",-4.12782116270021,0.0161179590019786
"3226H6","2017-2023",2018,"TKN",-1.8208936425444,0.161881022506929
"3226H6","2017-2023",2018,"TN",-1.67504537992008,0.187299679644603
"3226H6","2017-2023",2018,"TP",-5.15624769998972,0.00576328473691171
"3226H6","2017-2023",2019,"CHLAC",0.238611452659691,1.2694851856525
"3226H6","2017-2023",2019,"NO3O2",-4.85529373907234,0.00778704565776733
"3226H6","2017-2023",2019,"TKN",-1.87434127349216,0.153456019105945
"3226H6","2017-2023",2019,"TN",-1.78516907610071,0.167768692925651
"3226H6","2017-2023",2019,"TP",-5.17882966637163,0.00563459691536171
"3226H6","2017-2023",2020,"CHLAC",0.481593559857324,1.61865176653343
"3226H6","2017-2023",2020,"NO3O2",-4.76395469206768,0.00853180194305608
"3226H6","2017-2023",2020,"TKN",-1.65667664784233,0.190771930066554
"3226H6","2017-2023",2020,"TN",-1.56317447806562,0.209470056535717
"3226H6","2017-2023",2020,"TP",-5.05393742420907,0.00638414679937737
"3226H6","2017-2023",2021,"CHLAC",0.24992417219556,1.28392805555094
"3226H6","2017-2023",2021,"NO3O2",-5.12874233437433,0.00592400620955344
"3226H6","2017-2023",2021,"TKN",-1.40469817613997,0.245441125262333
"3226H6","2017-2023",2021,"TN",-1.36005192620783,0.256647449878724
"3226H6","2017-2023",2021,"TP",-5.18783163601061,0.00558410206255668
"3226H6","2017-2023",2022,"CHLAC",0.320948719848878,1.37843489273171
"3226H6","2017-2023",2022,"NO3O2",-5.09521263505366,0.00612600389318382
"3226H6","2017-2023",2022,"TKN",-1.42598175926482,0.240272457665591
"3226H6","2017-2023",2022,"TN",-1.37491654274627,0.2528606979836
"3226H6","2017-2023",2022,"TP",-5.26621206208054,0.00516313119868104
"3226H6","2017-2023",2023,"CHLAC",0.437835121749807,1.5493494323356
"3226H6","2017-2023",2023,"NO3O2",-5.25511889842677,0.00522072551902416
"3226H6","2017-2023",2023,"TKN",-1.77127630110216,0.170115731316528
"3226H6","2017-2023",2023,"TN",-1.71161510266459,0.180573911565914
"3226H6","2017-2023",2023,"TP",-5.66493232021601,0.00346538230110908
"3226H6","Pre 1995",1953,"CHLAC",NA,NA
"3226H6","Pre 1995",1953,"NO3O2",-1.59453520263611,0.203002861772932
"3226H6","Pre 1995",1953,"TKN",NA,NA
"3226H6","Pre 1995",1953,"TN",NA,NA
"3226H6","Pre 1995",1953,"TP",-2.98195444955569,0.050693658781238
"3226H6","Pre 1995",1954,"CHLAC",NA,NA
"3226H6","Pre 1995",1954,"NO3O2",-1.60836848447608,0.200214
"3226H6","Pre 1995",1954,"TKN",NA,NA
"3226H6","Pre 1995",1954,"TN",NA,NA
"3226H6","Pre 1995",1954,"TP",-2.71436509815998,0.066247
"3226H6","Pre 1995",1971,"CHLAC",NA,NA
"3226H6","Pre 1995",1971,"NO3O2",NA,NA
"3226H6","Pre 1995",1971,"TKN",NA,NA
"3226H6","Pre 1995",1971,"TN",NA,NA
"3226H6","Pre 1995",1971,"TP",-Inf,0
"3226H6","Pre 1995",1973,"CHLAC",NA,NA
"3226H6","Pre 1995",1973,"NO3O2",-4.70898986837721,0.00901387818865997
"3226H6","Pre 1995",1973,"TKN",NA,NA
"3226H6","Pre 1995",1973,"TN",NA,NA
"3226H6","Pre 1995",1973,"TP",NA,NA
"3226H6","Pre 1995",1974,"CHLAC",NA,NA
"3226H6","Pre 1995",1974,"NO3O2",-4.07936145939016,0.016918265203743
"3226H6","Pre 1995",1974,"TKN",NA,NA
"3226H6","Pre 1995",1974,"TN",-0.896432301538965,0.40802276827518
"3226H6","Pre 1995",1974,"TP",-Inf,0
"3226H6","Pre 1995",1975,"CHLAC",NA,NA
"3226H6","Pre 1995",1975,"NO3O2",-3.09367329226736,0.045335119032492
"3226H6","Pre 1995",1975,"TKN",NA,NA
"3226H6","Pre 1995",1975,"TN",-0.636027041884013,0.529391501771542
"3226H6","Pre 1995",1975,"TP",-Inf,0
"3226H6","Pre 1995",1976,"CHLAC",NA,NA
"3226H6","Pre 1995",1976,"NO3O2",-Inf,0
"3226H6","Pre 1995",1976,"TKN",NA,NA
"3226H6","Pre 1995",1976,"TN",-1.37620308188015,0.252535591975866
"3226H6","Pre 1995",1976,"TP",-Inf,0
"3226H6","Pre 1995",1977,"CHLAC",NA,NA
"3226H6","Pre 1995",1977,"NO3O2",-Inf,0
"3226H6","Pre 1995",1977,"TKN",NA,NA
"3226H6","Pre 1995",1977,"TN",-0.750113920589247,0.472312743530033
"3226H6","Pre 1995",1977,"TP",-2.76158964040844,0.0631912371325547
"3226H6","Pre 1995",1978,"CHLAC",NA,NA
"3226H6","Pre 1995",1978,"NO3O2",-Inf,0
"3226H6","Pre 1995",1978,"TKN",-2.61174406367941,0.0734064066082568
"3226H6","Pre 1995",1978,"TN",-2.79146017445204,0.0613315936741447
"3226H6","Pre 1995",1978,"TP",-3.68596256658381,0.025073028644646
"3226H6","Pre 1995",1979,"CHLAC",1.07500242302898,2.93
"3226H6","Pre 1995",1979,"NO3O2",-Inf,0
"3226H6","Pre 1995",1979,"TKN",-1.69752263516379,0.18313665884973
"3226H6","Pre 1995",1979,"TN",-Inf,0
"3226H6","Pre 1995",1979,"TP",-3.96786053735569,0.0189138553658215
"3226H6","Pre 1995",1980,"CHLAC",-Inf,0
"3226H6","Pre 1995",1980,"NO3O2",-Inf,0
"3226H6","Pre 1995",1980,"TKN",-1.91176518899943,0.14781922729159
"3226H6","Pre 1995",1980,"TN",-1.49566073060109,0.224100485753898
"3226H6","Pre 1995",1980,"TP",-4.84798963744171,0.00784413125636862
"3226H6","Pre 1995",1981,"CHLAC",2.56520727909221,13.0033534136391
"3226H6","Pre 1995",1981,"NO3O2",-3.49638241338534,0.0303068229064389
"3226H6","Pre 1995",1981,"TKN",-0.899629829100111,0.406720187856258
"3226H6","Pre 1995",1981,"TN",-0.827102843564689,0.437314421079257
"3226H6","Pre 1995",1981,"TP",-4.88291059580302,0.007574934338546
"3226H6","Pre 1995",1982,"CHLAC",2.22844362412048,9.28540324995365
"3226H6","Pre 1995",1982,"NO3O2",-3.50777082584095,0.0299636342033854
"3226H6","Pre 1995",1982,"TKN",-0.687218048905616,0.502973371873174
"3226H6","Pre 1995",1982,"TN",-0.576867477322876,0.561655010823088
"3226H6","Pre 1995",1982,"TP",-5.10524506660323,0.00606485244024134
"3226H6","Pre 1995",1983,"CHLAC",1.17704979545858,3.24478728197911
"3226H6","Pre 1995",1983,"NO3O2",-3.34309393377776,0.0353274875551702
"3226H6","Pre 1995",1983,"TKN",-0.857399214045963,0.424264068711928
"3226H6","Pre 1995",1983,"TN",-0.608271968095089,0.544290608427768
"3226H6","Pre 1995",1983,"TP",-5.17871285671808,0.00563525512911743
"3226H6","Pre 1995",1984,"CHLAC",0.507397664990996,1.66096318327973
"3226H6","Pre 1995",1984,"NO3O2",-Inf,0
"3226H6","Pre 1995",1984,"TKN",NA,NA
"3226H6","Pre 1995",1984,"TN",-0.848792301909615,0.427931431971111
"3226H6","Pre 1995",1984,"TP",-5.21471070335403,0.0054360058672911
"3226H6","Pre 1995",1985,"CHLAC",0.451826520753995,1.57117935792357
"3226H6","Pre 1995",1985,"NO3O2",-Inf,0
"3226H6","Pre 1995",1985,"TKN",NA,NA
"3226H6","Pre 1995",1985,"TN",-0.527632742082372,0.59
"3226H6","Pre 1995",1985,"TP",-4.27065481913939,0.0139726306110837
"3226H6","Pre 1995",1986,"CHLAC",-0.00815882950328677,0.991874363413021
"3226H6","Pre 1995",1986,"NO3O2",-Inf,0
"3226H6","Pre 1995",1986,"TKN",NA,NA
"3226H6","Pre 1995",1986,"TN",NA,NA
"3226H6","Pre 1995",1986,"TP",-4.66518720090372,0.00941748509676488
"3226H6","Pre 1995",1987,"CHLAC",-0.0420286079709076,0.958842349646071
"3226H6","Pre 1995",1987,"NO3O2",-Inf,0
"3226H6","Pre 1995",1987,"TKN",NA,NA
"3226H6","Pre 1995",1987,"TN",NA,NA
"3226H6","Pre 1995",1987,"TP",-Inf,0
"3226H6","Pre 1995",1988,"CHLAC",0.078500194180222,1.08166356519993
"3226H6","Pre 1995",1988,"NO3O2",-Inf,0
"3226H6","Pre 1995",1988,"TKN",NA,NA
"3226H6","Pre 1995",1988,"TN",NA,NA
"3226H6","Pre 1995",1988,"TP",-Inf,0
"3226H6","Pre 1995",1989,"CHLAC",-0.0499205023605297,0.951305048000462
"3226H6","Pre 1995",1989,"NO3O2",-Inf,0
"3226H6","Pre 1995",1989,"TKN",NA,NA
"3226H6","Pre 1995",1989,"TN",NA,NA
"3226H6","Pre 1995",1989,"TP",-5.14184299185331,0.0058469039809761
"3226H6","Pre 1995",1990,"CHLAC",-0.0697598488980581,0.93261776219816
"3226H6","Pre 1995",1990,"NO3O2",-Inf,0
"3226H6","Pre 1995",1990,"TKN",NA,NA
"3226H6","Pre 1995",1990,"TN",NA,NA
"3226H6","Pre 1995",1990,"TP",-5.30908234537065,0.00494646378102041
"3226H6","Pre 1995",1991,"CHLAC",-0.0276841274542911,0.972695566105445
"3226H6","Pre 1995",1991,"NO3O2",-Inf,0
"3226H6","Pre 1995",1991,"TKN",NA,NA
"3226H6","Pre 1995",1991,"TN",NA,NA
"3226H6","Pre 1995",1991,"TP",-Inf,0
"3226H6","Pre 1995",1992,"CHLAC",-Inf,0
"3226H6","Pre 1995",1992,"NO3O2",-Inf,0
"3226H6","Pre 1995",1992,"TKN",NA,NA
"3226H6","Pre 1995",1992,"TN",NA,NA
"3226H6","Pre 1995",1992,"TP",-Inf,0
"3226H6","Pre 1995",1993,"CHLAC",NA,NA
"3226H6","Pre 1995",1993,"NO3O2",-3.77617875225821,0.0229100694233278
"3226H6","Pre 1995",1993,"TKN",NA,NA
"3226H6","Pre 1995",1993,"TN",NA,NA
"3226H6","Pre 1995",1993,"TP",-5.3303170385712,0.00484253449863489
"3226H6","Pre 1995",1994,"CHLAC",-0.419625406925181,0.657292991107744
"3226H6","Pre 1995",1994,"NO3O2",-4.04615471691225,0.0174894975726753
"3226H6","Pre 1995",1994,"TKN",NA,NA
"3226H6","Pre 1995",1994,"TN",NA,NA
"3226H6","Pre 1995",1994,"TP",-5.97810182716432,0.0025336310002438
"6001C","1995-2008",1995,"CHLAC",-0.869178662218784,0.419295791333699
"6001C","1995-2008",1995,"NO3O2",-4.31561845576535,0.0133582854222777
"6001C","1995-2008",1995,"TKN",NA,NA
"6001C","1995-2008",1995,"TN",NA,NA
"6001C","1995-2008",1995,"TP",-5.78141304730377,0.0030843539894283
"6001C","1995-2008",1996,"CHLAC",-Inf,0
"6001C","1995-2008",1996,"NO3O2",-4.83982958532016,0.00790840164449966
"6001C","1995-2008",1996,"TKN",NA,NA
"6001C","1995-2008",1996,"TN",NA,NA
"6001C","1995-2008",1996,"TP",-6.58944128200457,0.00137480787897942
"6001C","1995-2008",1997,"CHLAC",-1.1670253526685,0.311291547966751
"6001C","1995-2008",1997,"NO3O2",-4.96063077855599,0.00700850562295804
"6001C","1995-2008",1997,"TKN",NA,NA
"6001C","1995-2008",1997,"TN",NA,NA
"6001C","1995-2008",1997,"TP",-5.81418271305043,0.00298491886607777
"6001C","1995-2008",1998,"CHLAC",-0.917441208844549,0.399540073829806
"6001C","1995-2008",1998,"NO3O2",-4.77806988871081,0.0084122198288808
"6001C","1995-2008",1998,"TKN",NA,NA
"6001C","1995-2008",1998,"TN",-1.30611301316143,0.270870884346815
"6001C","1995-2008",1998,"TP",-5.87567282889394,0.0028069049922605
"6001C","1995-2008",1999,"CHLAC",-1.59317452437762,0.203279271362971
"6001C","1995-2008",1999,"NO3O2",-5.22556846977628,0.00537730225707627
"6001C","1995-2008",1999,"TKN",NA,NA
"6001C","1995-2008",1999,"TN",NA,NA
"6001C","1995-2008",1999,"TP",-6.14167699422578,0.00215131285229582
"6001C","1995-2008",2000,"CHLAC",-1.30914728803591,0.270050233298273
"6001C","1995-2008",2000,"NO3O2",-4.90898718707455,0.00737995906543216
"6001C","1995-2008",2000,"TKN",NA,NA
"6001C","1995-2008",2000,"TN",NA,NA
"6001C","1995-2008",2000,"TP",-5.69954853531224,0.00334747638376106
"6001C","1995-2008",2001,"CHLAC",-1.38547579842166,0.250204724453028
"6001C","1995-2008",2001,"NO3O2",-5.09682995426845,0.00611610419701982
"6001C","1995-2008",2001,"TKN",NA,NA
"6001C","1995-2008",2001,"TN",-1.55956476731307,0.210227549193317
"6001C","1995-2008",2001,"TP",-6.06762376161717,0.00231667163929595
"6001C","1995-2008",2002,"CHLAC",-1.14004327741071,0.31980518117664
"6001C","1995-2008",2002,"NO3O2",-5.1179097500842,0.00598852734051432
"6001C","1995-2008",2002,"TKN",NA,NA
"6001C","1995-2008",2002,"TN",-1.76049645188144,0.171959473024679
"6001C","1995-2008",2002,"TP",-5.87247774680447,0.00281588762661356
"6001C","1995-2008",2003,"CHLAC",-1.54509297722237,0.213292038999617
"6001C","1995-2008",2003,"NO3O2",-5.00878823089334,0.00667899180049929
"6001C","1995-2008",2003,"TKN",NA,NA
"6001C","1995-2008",2003,"TN",-1.27769637276387,0.278678533048044
"6001C","1995-2008",2003,"TP",-5.90973436883933,0.0027129074244318
"6001C","1995-2008",2004,"CHLAC",-1.5561912493298,0.210937953217737
"6001C","1995-2008",2004,"NO3O2",-5.42666828555291,0.00439772338020231
"6001C","1995-2008",2004,"TKN",NA,NA
"6001C","1995-2008",2004,"TN",-1.45528334547768,0.233334240331901
"6001C","1995-2008",2004,"TP",-6.12390270654088,0.00218989275528812
"6001C","1995-2008",2005,"CHLAC",-0.776341834712643,0.460086007241205
"6001C","1995-2008",2005,"NO3O2",-4.92023708624261,0.00729740052840723
"6001C","1995-2008",2005,"TKN",NA,NA
"6001C","1995-2008",2005,"TN",NA,NA
"6001C","1995-2008",2005,"TP",-7.58751951624124,0.00050673644785732
"6001C","1995-2008",2006,"CHLAC",NA,NA
"6001C","1995-2008",2006,"NO3O2",-5.19929634075376,0.00552044756836907
"6001C","1995-2008",2006,"TKN",NA,NA
"6001C","1995-2008",2006,"TN",NA,NA
"6001C","1995-2008",2006,"TP",-7.07383629434251,0.0008469776132132
"6001C","1995-2008",2007,"CHLAC",-0.515361766510922,0.597284478007082
"6001C","1995-2008",2007,"NO3O2",-4.90952953754658,0.00737595762633874
"6001C","1995-2008",2007,"TKN",NA,NA
"6001C","1995-2008",2007,"TN",NA,NA
"6001C","1995-2008",2007,"TP",-7.42998606611398,0.000593195777372152
"6001C","1995-2008",2008,"CHLAC",-1.68280072671308,0.185852723749429
"6001C","1995-2008",2008,"NO3O2",-4.84650508275522,0.0078557849463164
"6001C","1995-2008",2008,"TKN",NA,NA
"6001C","1995-2008",2008,"TN",NA,NA
"6001C","1995-2008",2008,"TP",-7.53758259402905,0.000532683779538494
"6001C","2009-2016",2009,"CHLAC",-1.94810599384163,0.142543794902454
"6001C","2009-2016",2009,"NO3O2",-5.25980918985026,0.00519629613015922
"6001C","2009-2016",2009,"TKN",-3.02083377327964,0.048760546168179
"6001C","2009-2016",2009,"TN",-2.9193817130061,0.0539670441087244
"6001C","2009-2016",2009,"TP",-7.68203958631759,0.000461033621333629
"6001C","2009-2016",2010,"CHLAC",-1.35989756031881,0.256687070548452
"6001C","2009-2016",2010,"NO3O2",-5.07085377975792,0.00627705862675592
"6001C","2009-2016",2010,"TKN",-3.09655573418115,0.0452046313371732
"6001C","2009-2016",2010,"TN",-2.93393974097567,0.0531870815049976
"6001C","2009-2016",2010,"TP",-6.48120316786832,0.00153196635733597
"6001C","2009-2016",2011,"CHLAC",-1.67492145576246,0.187322892037886
"6001C","2009-2016",2011,"NO3O2",-5.06165959037775,0.00633503721716551
"6001C","2009-2016",2011,"TKN",-2.27836721242231,0.1024513515165
"6001C","2009-2016",2011,"TN",-2.14657975256332,0.116883244514191
"6001C","2009-2016",2011,"TP",-7.08468206873829,0.000837841120830506
"6001C","2009-2016",2012,"CHLAC",-1.66842295496963,0.188544173953112
"6001C","2009-2016",2012,"NO3O2",-4.67693662077417,0.00930748260842417
"6001C","2009-2016",2012,"TKN",-2.66732596137564,0.0694376562488999
"6001C","2009-2016",2012,"TN",-2.37989796865314,0.0925600210521797
"6001C","2009-2016",2012,"TP",-7.50063907850006,0.000552731018739825
"6001C","2009-2016",2013,"CHLAC",-0.722558969196688,0.485508264277588
"6001C","2009-2016",2013,"NO3O2",-5.02105849432406,0.00659753955386447
"6001C","2009-2016",2013,"TKN",-2.96682230466458,0.0514665959203773
"6001C","2009-2016",2013,"TN",-2.79795475292907,0.060934561499766
"6001C","2009-2016",2013,"TP",-7.24784567932826,0.000711705981387355
"6001C","2009-2016",2014,"CHLAC",-1.06255377641001,0.345572168446666
"6001C","2009-2016",2014,"NO3O2",-5.23804369867326,0.00531063588431346
"6001C","2009-2016",2014,"TKN",-2.59504336236425,0.0746426393229446
"6001C","2009-2016",2014,"TN",-2.51666931746786,0.0807280389393259
"6001C","2009-2016",2014,"TP",-7.14911152272378,0.000785561725086528
"6001C","2009-2016",2015,"CHLAC",-1.31660388357351,0.268044066815123
"6001C","2009-2016",2015,"NO3O2",-4.95548778998147,0.0070446431350532
"6001C","2009-2016",2015,"TKN",-2.08224616741382,0.124649912944314
"6001C","2009-2016",2015,"TN",-2.02342985102638,0.132201255977112
"6001C","2009-2016",2015,"TP",-7.1199806703595,0.000808782384445755
"6001C","2017-2023",2016,"CHLAC",-1.54050348364224,0.214273191216996
"6001C","2017-2023",2016,"NO3O2",-4.34670816977445,0.0129493696230979
"6001C","2017-2023",2016,"TKN",-2.26421131749153,0.103911955773569
"6001C","2017-2023",2016,"TN",-2.08200595953384,0.12467985843207
"6001C","2017-2023",2016,"TP",-7.55601282621579,0.000522956209831857
"6001C","2017-2023",2017,"CHLAC",-1.01820380487435,0.361243221092169
"6001C","2017-2023",2017,"NO3O2",-4.36420439511686,0.0127247750421686
"6001C","2017-2023",2017,"TKN",-1.25711113415444,0.284474649693327
"6001C","2017-2023",2017,"TN",-1.18157145499047,0.306796243103162
"6001C","2017-2023",2017,"TP",-6.62478766918104,0.00132706217731314
"6001C","2017-2023",2018,"CHLAC",-1.26547271279332,0.282105909543719
"6001C","2017-2023",2018,"NO3O2",-5.25359819360868,0.00522867074111244
"6001C","2017-2023",2018,"TKN",-1.60359969544141,0.201171058519141
"6001C","2017-2023",2018,"TN",-1.56815684497687,0.20842899548481
"6001C","2017-2023",2018,"TP",-5.77354904935049,0.00310870496540742
"6001C","2017-2023",2019,"CHLAC",-1.18679568769845,0.305197647488824
"6001C","2017-2023",2019,"NO3O2",-5.06404520906645,0.00631994224656759
"6001C","2017-2023",2019,"TKN",-1.84894228442059,0.157403566500621
"6001C","2017-2023",2019,"TN",-1.79110910770421,0.166775095509126
"6001C","2017-2023",2019,"TP",-5.95540678527554,0.00259178931840407
"6001C","2017-2023",2020,"CHLAC",-0.974990088042465,0.377196092296277
"6001C","2017-2023",2020,"NO3O2",-4.3157768446115,0.0133561697864141
"6001C","2017-2023",2020,"TKN",-1.57156856539986,0.207719105685516
"6001C","2017-2023",2020,"TN",-1.45583983673447,0.233204427990313
"6001C","2017-2023",2020,"TP",-6.5034194236555,0.00149830707687668
"6001C","2017-2023",2021,"CHLAC",-1.4335947550998,0.238450209630573
"6001C","2017-2023",2021,"NO3O2",-4.89937766140689,0.007451218809306
"6001C","2017-2023",2021,"TKN",-0.94206275040327,0.389822898111336
"6001C","2017-2023",2021,"TN",-0.907939607086181,0.403354437081313
"6001C","2017-2023",2021,"TP",-6.27203675620946,0.00188837849706776
"6001C","2017-2023",2022,"CHLAC",-1.44016782143434,0.236888000462058
"6001C","2017-2023",2022,"NO3O2",-5.04119173268095,0.00646603793611999
"6001C","2017-2023",2022,"TKN",-1.28281799581389,0.277254895429215
"6001C","2017-2023",2022,"TN",-1.23100546366445,0.291998835812746
"6001C","2017-2023",2022,"TP",-6.44565715860884,0.0015874010519682
"6001C","2017-2023",2023,"CHLAC",-0.648366601899098,0.522899182126974
"6001C","2017-2023",2023,"NO3O2",-4.92722299999254,0.00724659917127144
"6001C","2017-2023",2023,"TKN",-1.87276776760488,0.153697673127601
"6001C","2017-2023",2023,"TN",-1.7206655447262,0.178947011030968
"6001C","2017-2023",2023,"TP",-6.79223074888881,0.00112246204830937
"6001C","Pre 1995",1970,"CHLAC",NA,NA
"6001C","Pre 1995",1970,"NO3O2",-4.17648657947713,0.0153523521911953
"6001C","Pre 1995",1970,"TKN",-0.845201673003605,0.429470736822979
"6001C","Pre 1995",1970,"TN",-0.808559790518475,0.445499216612461
